epoch,acc,loss,mean_absolute_error,mean_squared_error,val_acc,val_loss,val_mean_absolute_error,val_mean_squared_error
43,0.5538319569571085,0.8958223268289164,0.6437234435225982,0.8958223268289164,0.547354762326817,0.9171036624865057,0.6505479609758344,0.9171036624865057
44,0.5501989480770759,0.8781683152792542,0.6392916404701188,0.8781683152792542,0.5715727246647972,0.814454937975328,0.6120960553819377,0.814454937975328
45,0.5557349611422394,0.8571484331835355,0.6318209785541636,0.8571484331835355,0.557157270598518,0.825310611511765,0.6238209610716039,0.825310611511765
46,0.5559367946345916,0.8420408336282099,0.6286886446455084,0.8420408336282099,0.5528326347605612,0.7973927801360275,0.6180327777751193,0.7973927801360275
47,0.5572631321832401,0.829135303009987,0.6240097885055255,0.829135303009987,0.5603286702531172,0.8238646243216922,0.6241345453781303,0.8238646243216922
48,0.561299807328741,0.8132096815212627,0.6198281701629491,0.8132096815212627,0.5560040341788726,0.7842630864300182,0.6220911369382846,0.7842630864300182
49,0.563894813494605,0.7926072874718452,0.6121260992047091,0.7926072874718452,0.5522560157795813,0.7891083047560798,0.6203779370533521,0.7891083047560798
50,0.5610691400052671,0.7900706858377776,0.6146145572482107,0.7900706858377776,0.5639325338437954,0.7366579303041871,0.5975605510696135,0.7366579303041871
51,0.5635199795281225,0.7693445140837576,0.6059061544630727,0.7693445140837576,0.5650857697221273,0.7649704611316351,0.609689721795484,0.7649704611316351
52,0.5653653168621914,0.7575882428886569,0.6041503900368935,0.7575882428886569,0.5711402601229624,0.7333651497069715,0.5927048041391944,0.7333651497069715
53,0.563721813377085,0.7415151543312472,0.5993199183498037,0.7415151543312472,0.5665273153336811,0.7129077891399734,0.5909095894573778,0.7129077891399734
54,0.5658554848392876,0.7329679476002166,0.5959450002154102,0.7329679476002166,0.5650857701345567,0.7087222389947729,0.5867945509168623,0.7087222389947729
55,0.5717374987495956,0.7198382361113878,0.5906898189248198,0.7198382361113878,0.5813752311321196,0.6583309686210136,0.5666966925733489,0.6583309686210136
56,0.5717951660131227,0.7160787157350023,0.5903828759076143,0.7160787157350023,0.5874297229377925,0.6702709992602515,0.5687478858248823,0.6702709992602515
57,0.5729485016062037,0.6949850680116111,0.5843556842502305,0.6949850680116111,0.5773389040177918,0.6504538116888816,0.568619770534241,0.6504538116888816
58,0.576235509161601,0.6785424878904237,0.5771028871860315,0.6785424878904237,0.5900245039508066,0.6359245322776078,0.5604049267060168,0.6359245322776078
59,0.5782826809478627,0.6734145441681764,0.5749816230771782,0.6734145441681764,0.5708519514981446,0.6563077389665514,0.5779614562480994,0.6563077389665514
60,0.5745631721212091,0.6633502919493054,0.5745515641948357,0.6633502919493054,0.5895920402209422,0.5966986059475675,0.5477469703452429,0.5966986059475675
61,0.5821751897425176,0.6448106825945493,0.5662124118145813,0.6448106825945493,0.5881504966973125,0.6058776982539975,0.5516577849337256,0.6058776982539975
62,0.5824058570599764,0.6363854742365191,0.5632297468153803,0.6363854742365191,0.5855557131366873,0.6112697593275985,0.5549530772202569,0.6112697593275985
63,0.5809353533160156,0.6325621106356535,0.5623630860720626,0.6325621106356535,0.5999711674607349,0.5935880738049123,0.5429712392951495,0.5935880738049123
64,0.5888933722507884,0.6141265111028904,0.5544349757364675,0.6141265111028904,0.5731584251365178,0.6179505112475296,0.5672171823793174,0.6179505112475296
65,0.5901620419386947,0.6078421596873144,0.5529218216313189,0.6078421596873144,0.5924751307996288,0.5595229625872676,0.5389528974463244,0.5595229625872676
66,0.5894123732675889,0.6005523017136141,0.5501132506835723,0.6005523017136141,0.599394549523717,0.5607900312246912,0.5350509127313334,0.5607900312246912
67,0.5912288777363919,0.5871507897625043,0.5455005278475838,0.5871507897625043,0.6086204392569405,0.5397039028951924,0.5249912741463656,0.5397039028951924
68,0.5900467082271182,0.5846859201523378,0.5452707757240252,0.5846859201523378,0.5907452778649877,0.5644495407898337,0.5394379231072957,0.5644495407898337
69,0.5933913833141451,0.5745716566444097,0.5413690719006555,0.5745716566444097,0.5832492418010451,0.5726614404351316,0.5482528174629778,0.5726614404351316
70,0.5968225577187837,0.5646684319855027,0.5368018092532917,0.5646684319855027,0.6004036318693894,0.5331415105654047,0.5239797868129927,0.5331415105654047
71,0.598898562375467,0.5550949658171012,0.5332614182343183,0.5550949658171012,0.6221709657732719,0.48066115179670393,0.49663391775917864,0.48066115179670393
72,0.5999942319535871,0.547292565047521,0.5303513702413531,0.547292565047521,0.5942049856159792,0.5233841076794261,0.5257115088004758,0.5233841076794261
73,0.5998212308461509,0.5435489641470168,0.5289564012972433,0.5435489641470168,0.6305319288458486,0.49322536802199934,0.5002793543222265,0.49322536802199934
74,0.6013494010914376,0.5344084948563402,0.5261556163192187,0.5344084948563402,0.6179904842627604,0.4922028911993159,0.5050709863054111,0.4922028911993159
75,0.6011187343299474,0.5249817881978724,0.5210909092827078,0.5249817881978724,0.6267839110136479,0.4783439468293354,0.49733329724901193,0.4783439468293354
76,0.6111815913976335,0.5136176955276457,0.5148869606613473,0.5136176955276457,0.6126567657182552,0.5061024020333206,0.5124032571471457,0.5061024020333206
77,0.6036560731927565,0.5096188679743092,0.5179174935282889,0.5096188679743092,0.6305319287556297,0.4559737826916766,0.49012909333197585,0.4559737826916766
78,0.6121042598992522,0.5020787924632097,0.5123167407566973,0.5020787924632097,0.6319734739934193,0.4692324588881612,0.48984567487000974,0.4692324588881612
79,0.6079522498907098,0.5012042812509394,0.513397616136996,0.5012042812509394,0.6293786939083713,0.46356848063353107,0.4890820648925559,0.46356848063353107
80,0.6121330933668891,0.48881137591839474,0.5076050239059657,0.48881137591839474,0.6151073942167951,0.48196526910130705,0.504599305838282,0.48196526910130705
81,0.6179862737846404,0.48640500917900986,0.5049730715977266,0.48640500917900986,0.6443707642318778,0.43676461284802276,0.4777978397642688,0.43676461284802276
82,0.6154777679220078,0.4822171515313669,0.5024893272776181,0.4822171515313669,0.6354331830848066,0.4331987177980243,0.4790560361698723,0.4331987177980243
83,0.6185917749809329,0.47209150305314396,0.4991820317951221,0.47209150305314396,0.6582095983204725,0.4213808173144845,0.46755425899434677,0.4213808173144845
84,0.6254252910194674,0.4588126205576002,0.49222819498271225,0.4588126205576002,0.6285137651340237,0.44430030542319077,0.4865460272857465,0.44430030542319077
85,0.6225131176488153,0.459056707597368,0.494870250557514,0.459056707597368,0.6452356910600741,0.4200508376655686,0.4710576239985658,0.4200508376655686
86,0.6242142890530965,0.453976134554417,0.4915979588246938,0.453976134554417,0.6347124099868922,0.43579568897241194,0.48071481665324906,0.43579568897241194
87,0.6274724625694209,0.44725018642663605,0.48680746568217903,0.44725018642663605,0.651001873622285,0.41247016197032205,0.4669656016580203,0.41247016197032205
88,0.6287122988532787,0.439937357548606,0.484256685246722,0.439937357548606,0.6361539571020949,0.4303316159153171,0.47616166919491315,0.4303316159153171
89,0.6277031298258692,0.4384703481305973,0.4846549488878616,0.4384703481305973,0.6497044821749233,0.3978759827261719,0.4614907517133468,0.3978759827261719
90,0.628337464735559,0.434842587070295,0.48357679984175095,0.434842587070295,0.6533083448032662,0.3893469880787873,0.4588307663207613,0.3893469880787873
91,0.629548467944481,0.429427398165169,0.48064985659926635,0.429427398165169,0.6348565651134196,0.41609283436035516,0.4735041301704474,0.41609283436035516
92,0.6323164740164767,0.42197438997479847,0.47839157077846944,0.42197438997479847,0.5959348397879087,0.4685918323886649,0.5098085816902885,0.4685918323886649
93,0.6348826466846285,0.4182507263351618,0.4752293227470414,0.4182507263351618,0.6368747275621794,0.3908958838342615,0.46617507730074054,0.3908958838342615
94,0.637823653743758,0.4112174101616418,0.4722161177453626,0.4112174101616418,0.6365864197493322,0.4122805240730121,0.47007599868674055,0.4122805240730121
95,0.6396113242216089,0.4078400063054381,0.4694480591923382,0.4078400063054381,0.663687470822955,0.3727443041509487,0.44871834380595405,0.3727443041509487
96,0.6409953278960685,0.40458996783428336,0.4670055209335781,0.40458996783428336,0.6365864180351724,0.39738084402279567,0.46609568436069826,0.39738084402279567
97,0.6407358273919647,0.3986069333532433,0.46539900617529095,0.3986069333532433,0.6522992640127964,0.38528232439450066,0.45854714917951006,0.38528232439450066
98,0.6437921672896196,0.3949061087625097,0.4636789642948502,0.3949061087625097,0.6489837094207,0.36775278074392176,0.45379836877725543,0.36775278074392176
99,0.6449166700397765,0.3906263139224126,0.46129312202335265,0.3906263139224126,0.6535966543775308,0.3716159561973592,0.45077279285273086,0.3716159561973592
100,0.6464736737527,0.38965659228828453,0.46068579180383207,0.38965659228828453,0.6675796441339666,0.3454011558974343,0.4343954979282163,0.3454011558974343
101,0.6466755073765255,0.380753966190467,0.4568520850183422,0.380753966190467,0.664264090083184,0.3537502933130974,0.4404732204229391,0.3537502933130974
102,0.6510293513809712,0.37554240591218674,0.4529666663536075,0.37554240591218674,0.6701744264358228,0.35489042515612584,0.44057616201793665,0.35489042515612584
103,0.6534801901553743,0.3727430676348921,0.45218706668217246,0.3727430676348921,0.6606602267502741,0.35111156341092625,0.4404064872791741,0.35111156341092625
104,0.653307189852245,0.3699618819339466,0.45161751538066536,0.3699618819339466,0.6752198351998485,0.342529826284022,0.4315647336373639,0.342529826284022
105,0.6506256840405157,0.3722729530355388,0.4523745703754606,0.3722729530355388,0.6734899806154896,0.3317455020421036,0.42668522471427506,0.3317455020421036
106,0.6559886964132859,0.3612478195015765,0.4461881987800799,0.3612478195015765,0.6703185799555939,0.3374981399263746,0.4300517244625628,0.3374981399263746
107,0.6530765222486387,0.36609370210560044,0.4495693588769324,0.36609370210560044,0.6811301712173884,0.3298904385548732,0.42655842314024933,0.3298904385548732
108,0.6590450370465036,0.35493016233056013,0.4432581542915322,0.35493016233056013,0.6671471805243941,0.34019257557852667,0.4337581750448523,0.34019257557852667
109,0.6639755483826073,0.34965273270661784,0.4407302163136156,0.34965273270661784,0.6531641916014094,0.35456934916088456,0.4437098664647653,0.35456934916088456
110,0.6601118726353904,0.3523065044644155,0.44164212751392673,0.3523065044644155,0.6746432163778258,0.32973141871587125,0.4258878968094343,0.32973141871587125
111,0.6637448808339962,0.34803813415431323,0.43843788617478474,0.34803813415431323,0.6897794426183493,0.3195921734710587,0.41904631355438793,0.3195921734710587
112,0.6667723880184817,0.342917036646665,0.436278576699757,0.342917036646665,0.692085915689632,0.29678887576541435,0.4083874471183811,0.29678887576541435
113,0.6621302104358558,0.3472223796681249,0.43948534439195913,0.3472223796681249,0.6870405050181202,0.31355911937790765,0.41503246986713055,0.31355911937790765
114,0.6693097276495069,0.3369874356785115,0.4327817781251591,0.3369874356785115,0.6886262063146995,0.3240038139238917,0.4213931009751224,0.3240038139238917
115,0.6653307179329229,0.3386424136497963,0.4342264666767532,0.3386424136497963,0.6763730706270857,0.3290606567460796,0.4260667597799011,0.3290606567460796
116,0.6665993878296397,0.33353276308446556,0.4322697407498395,0.33353276308446556,0.6753639896475858,0.31705576661478524,0.4227521144056657,0.31705576661478524
117,0.666974222102893,0.32966199743751406,0.4297996352028045,0.32966199743751406,0.6876171267787026,0.3070867780348453,0.4150389362321526,0.3070867780348453
118,0.6713280653253736,0.3272776016232416,0.42844881326927736,0.3272776016232416,0.6736341343156986,0.3303852224677127,0.42759835122039586,0.3303852224677127
119,0.675941409660344,0.3211920859693766,0.42500395587616524,0.3211920859693766,0.6688770348595768,0.3417707614449488,0.4357868984537096,0.3417707614449488
120,0.6734329034617241,0.3259632775791926,0.42707047083820415,0.3259632775791926,0.689635288479934,0.29664050832635663,0.4080839875848695,0.29664050832635663
121,0.6761720770731853,0.32016536691376174,0.4241395135798481,0.32016536691376174,0.6834366444948858,0.3037713259305727,0.41259859966513435,0.3037713259305727
122,0.6764892442135255,0.3189910042765238,0.4228261099658577,0.3189910042765238,0.678679544265459,0.3152532176572359,0.4221818490074436,0.3152532176572359
123,0.6737212381810577,0.3190228962764547,0.42388196645892,0.3190228962764547,0.6757964527330292,0.3289042445012049,0.4288297422134655,0.3289042445012049
124,0.6801510862853589,0.31089268601968084,0.41857079206456993,0.31089268601968084,0.6685887273044979,0.3365229197696047,0.4345926161508009,0.3365229197696047
125,0.6833227606636658,0.3077052176908689,0.41578894106514497,0.3077052176908689,0.6909326787157843,0.3008524701675902,0.41034706999558923,0.3008524701675902
126,0.6826307593600628,0.30755924092283793,0.4147707804608707,0.30755924092283793,0.711979241747153,0.27167626948702556,0.3904993114655998,0.27167626948702556
127,0.6888299401194076,0.3009741598061694,0.4109571941098528,0.3009741598061694,0.7043390514287994,0.2759829392218033,0.3955530956789209,0.2759829392218033
128,0.6862926005158799,0.29962701195969443,0.41198946940404624,0.29962701195969443,0.6917976063301743,0.2913602380221904,0.40944115709498924,0.2913602380221904
129,0.6851969310898564,0.30151132454812185,0.41321962640968946,0.30151132454812185,0.7112584686836076,0.2692120641875941,0.3884560866384766,0.2692120641875941
130,0.6885416057790262,0.29741275278142143,0.4092543716146338,0.29741275278142143,0.7155831063431279,0.26144487210691053,0.3841882786954259,0.26144487210691053
131,0.6911654449802982,0.29440678191412023,0.40804463050854356,0.29440678191412023,0.6685887270982832,0.3232567157046981,0.43015661465772825,0.3232567157046981
132,0.6905022771323018,0.29738172435237525,0.4097531225127777,0.29738172435237525,0.7052039787338673,0.27965755162915545,0.39654216231745776,0.27965755162915545
133,0.6925206147248162,0.2932998207922739,0.40707103298215136,0.2932998207922739,0.7151506404222321,0.2516612105702003,0.3784550516719139,0.2516612105702003
134,0.6951444546049369,0.28558076418097145,0.4025385931944546,0.28558076418097145,0.7230791410537863,0.2644483413232048,0.38520681500623905,0.2644483413232048
135,0.6964996244474153,0.28988074393092567,0.4046410511992023,0.28988074393092567,0.7077987596179972,0.27089194794390464,0.3919597682767975,0.27089194794390464
136,0.6913672786067014,0.2876376242184971,0.4048432453072172,0.2876376242184971,0.7226466768599388,0.24340354571787806,0.37314384893018954,0.24340354571787806
137,0.7001902997849495,0.28018878268680664,0.39911865111171674,0.28018878268680664,0.7160155681397293,0.2578436353404858,0.38197985192240186,0.2578436353404858
138,0.6984314622196262,0.281026075257764,0.40009048868817765,0.281026075257764,0.7201960486707211,0.25321786922946543,0.380412771032646,0.25321786922946543
139,0.6997001316729429,0.2770447210490327,0.3969012827590279,0.2770447210490327,0.6907885252991206,0.2850113086452359,0.40459730434575825,0.2850113086452359
140,0.7004497998224521,0.27524334933230893,0.3961199852437353,0.27524334933230893,0.7147181762197923,0.2644951345018545,0.38713600884876526,0.2644951345018545
141,0.6936739513817134,0.2796233922346664,0.4008541467947212,0.2796233922346664,0.7020325782028557,0.27395853848172635,0.3953276911987529,0.27395853848172635
142,0.707658150966904,0.27016925438207384,0.3917020315535443,0.27016925438207384,0.7067896775558701,0.27402623853498137,0.39405184219494255,0.27402623853498137
143,0.7038809751499814,0.2699688073793543,0.39340193431398446,0.2699688073793543,0.7037624318334715,0.2756442905210549,0.39542130002271586,0.2756442905210549
144,0.701112968311488,0.2742226387643548,0.39601831173107604,0.2742226387643548,0.7067896789993731,0.2778779842336463,0.39676781701340497,0.2778779842336463
145,0.7060146469464524,0.268429542455639,0.39255262143876846,0.268429542455639,0.7330258028194817,0.23628409089998786,0.3685365923117436,0.23628409089998786
146,0.7056686455608068,0.2641293115496677,0.3897730616812791,0.2641293115496677,0.7116909336765372,0.2585448679828997,0.38537815425862354,0.2585448679828997
147,0.7072544831675811,0.26520440487308056,0.3904858864446418,0.26520440487308056,0.713420785554328,0.2629083509968976,0.38785313738514576,0.2629083509968976
148,0.7086961525880399,0.2643885628623342,0.38918541113430155,0.2643885628623342,0.728412858017312,0.24532591137985116,0.37439050637233906,0.24532591137985116
149,0.708984487522199,0.26378157462450597,0.3886520165934378,0.26378157462450597,0.7124117052450258,0.2663710470071968,0.38888742283783573,0.2663710470071968
