epoch,acc,loss,mean_absolute_error,mean_squared_error,val_acc,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.026864721003554352,0.11315251078451302,0.2036587081844321,0.11315251078451302,0.02684014193363201,0.04597586543947396,0.12901030925822185,0.04597586543947396
1,0.030458815769030544,0.037639973112806015,0.12054429403768598,0.037639973112806015,0.030843417340783316,0.031695792798575526,0.10698053076932433,0.031695792798575526
2,0.03405291053467622,0.0282801522239841,0.10350959600479029,0.0282801522239841,0.03339095623624324,0.02662236890234897,0.09430122403755883,0.02662236890234897
3,0.0364868861037613,0.021671705683286746,0.09074757993661935,0.021671705683286746,0.03657537985556814,0.02068057308959311,0.0870917628175806,0.02068057308959311
4,0.0387388821915414,0.01730753972181382,0.08327810773949468,0.01730753972181382,0.037576198707355964,0.017654245557300267,0.08124213584242608,0.017654245557300267
5,0.040740656491489086,0.013439718937707104,0.07504312505405807,0.013439718937707104,0.0378491493032981,0.02224013040008498,0.10376507352951844,0.02224013040008498
6,0.04183253338220016,0.010432631185237663,0.06769979386374014,0.010432631185237663,0.040760622326680866,0.009273695288348534,0.05989995224060889,0.009273695288348534
7,0.04308364231966746,0.007423295200370865,0.05893016408724945,0.007423295200370865,0.042125375306391544,0.008608100325300965,0.06486209456466281,0.008608100325300965
8,0.043584085894993345,0.006459097983714928,0.055613425031661286,0.006459097983714928,0.042398325902333674,0.008603137597433539,0.06458312470017481,0.008603137597433539
9,0.04381156024692116,0.005801452282906929,0.05299581848739973,0.005801452282906929,0.04303521062619865,0.0061863461968102345,0.054183139999834075,0.0061863461968102345
10,0.04408452947014974,0.004518368024860681,0.047595879225246475,0.004518368024860681,0.04330816122214079,0.004316481194587615,0.0453995684058914,0.004316481194587615
11,0.04413002434026414,0.004136180928214367,0.045361387772455825,0.004136180928214367,0.04303521062619865,0.0038230930869044303,0.0431228732891376,0.0038230930869044303
12,0.04410727690503746,0.003925348208354826,0.04439385375835269,0.003925348208354826,0.0433991447541215,0.005459348777650203,0.0535578127859255,0.005459348777650203
13,0.04406178203424514,0.003773320557069158,0.043390247032399853,0.003773320557069158,0.0433991447541215,0.0032981506388842213,0.03984871663010139,0.0032981506388842213
14,0.044152771775321335,0.002982978944134236,0.03888266163397599,0.002982978944134236,0.0433991447541215,0.004830359008580788,0.05192657956093775,0.004830359008580788
15,0.04410727690486798,0.0030160298339669362,0.038767038438130126,0.0030160298339669362,0.0433991447541215,0.006094832535700595,0.055796560518611024,0.006094832535700595
16,0.044152771775321335,0.0027583875456191334,0.037010539268433694,0.0027583875456191334,0.0433991447541215,0.0030135087224121616,0.038119317077560555,0.0030135087224121616
