epoch,acc,loss,mean_absolute_error,mean_squared_error,val_acc,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.07309267174829133,8.455490816300127,2.454791640116196,8.455490816300127,0.2718754522572235,4.329292381653546,1.4904636384706358,4.329292381653546
1,0.31070872594944354,3.831422821440043,1.4013194998073286,3.831422821440043,0.3900821671948853,3.4106638373808953,1.2355807225883255,3.4106638373808953
2,0.3652615184915512,3.2354683042858086,1.2407179565538577,3.2354683042858086,0.3984431300311744,3.0225752912302597,1.1339498572379105,3.0225752912302597
3,0.3952194211981878,2.919510190731706,1.1495918940215035,2.919510190731706,0.4287155810343492,2.932119279043018,1.0832494790639626,2.932119279043018
4,0.4320108397079101,2.7009753019268983,1.076330577775163,2.7009753019268983,0.4630243600841144,2.901790786235429,1.0540493887921516,2.901790786235429
5,0.46300674488295473,2.5280952832221875,1.0169154414118151,2.5280952832221875,0.47513334066668145,2.5974027467479415,1.0054493539526155,2.5974027467479415
6,0.47866328151111515,2.4017170341727843,0.9768973937029657,2.4017170341727843,0.5614819070078616,2.3254609824599544,0.8821238128376295,2.3254609824599544
7,0.4992503295183443,2.2940086469481296,0.9414158412882369,2.2940086469481296,0.5472106075310924,2.22887656007795,0.877032000959753,2.22887656007795
8,0.5098321871516971,2.208806127406041,0.9167242757961017,2.208806127406041,0.5607611341505311,2.049278592755536,0.8468985759818418,2.049278592755536
9,0.5115045245736193,2.1583641077000872,0.9049540798657632,2.1583641077000872,0.5709961042961642,2.0358149644406542,0.8261991911891972,2.0358149644406542
10,0.5201257110728187,2.1078957703483776,0.8885911976488176,2.1078957703483776,0.5440392071031881,1.9778270905841981,0.8329730036194427,1.9778270905841981
11,0.5250850564995533,2.0485700283411594,0.8760087237051631,2.0485700283411594,0.45942049797560447,2.0628135061605475,0.9085467374855801,2.0628135061605475
12,0.5349172459464469,1.9850307544180454,0.8566990564675295,1.9850307544180454,0.6250540570479332,1.8311147900688314,0.7586065276961033,1.8311147900688314
13,0.5433365989481383,1.9317649470480123,0.840758921994751,1.9317649470480123,0.5594637432702598,1.8860970788960343,0.8002371577428126,1.8860970788960343
14,0.5494492797325051,1.9169500063879015,0.8345732785970597,1.9169500063879015,0.5989620850978778,1.757194361477348,0.7601370199520237,1.757194361477348
15,0.5572631316350052,1.8435397507054303,0.8161240379229857,1.8435397507054303,0.6063139673198388,1.7294425081224842,0.7525947855497379,1.7294425081224842
16,0.5664898196303936,1.8026976824334375,0.801735017676164,1.8026976824334375,0.6151073936840737,1.6260357143993553,0.7443904253596856,1.6260357143993553
17,0.5732945020990342,1.769226192228024,0.793161584475648,1.769226192228024,0.5877180317043829,1.659262703432269,0.7403646696364826,1.659262703432269
18,0.5765815101846211,1.7171681514472246,0.7783111357666905,1.7171681514472246,0.5624909887220015,1.6790405021559114,0.7697885665767076,1.6790405021559114
19,0.5833861923705513,1.6808725108857796,0.7652909502960201,1.6808725108857796,0.628081302564117,1.6065764315237387,0.7251034919717598,1.6065764315237387
20,0.5921803797881404,1.6365611095508399,0.7534155069829601,1.6365611095508399,0.6442266095521489,1.4668113729155694,0.6763186300369681,1.4668113729155694
21,0.5939103833272805,1.6242338343787195,0.74885095816178,1.6242338343787195,0.612800921746972,1.4561932805817668,0.7079864770186914,1.4561932805817668
