epoch,acc,loss,mean_absolute_error,mean_squared_error,val_acc,val_loss,val_mean_absolute_error,val_mean_squared_error
14,0.010120523916170208,0.009364407066929844,0.05588235723873114,0.009364407066929844,0.010955744884672986,0.007279863185094876,0.048732348798167485,0.007279863185094876
15,0.010235857522052489,0.008965288140742229,0.0551147431890934,0.008965288140742229,0.010955744884672986,0.0078464202494652,0.04914770096581264,0.0078464202494652
16,0.010149357315062871,0.00867006891889705,0.0540313192264434,0.00867006891889705,0.01109989942262921,0.00820210177201122,0.05319681017087278,0.00820210177201122
17,0.010380024529405342,0.00840014191206355,0.053140543123901485,0.00840014191206355,0.010811590346716762,0.006938099078786061,0.049163792097071876,0.006938099078786061
18,0.010437691332346483,0.008259611608682407,0.052453547961578965,0.008259611608682407,0.01109989942262921,0.006795793117400554,0.045302640553792066,0.006795793117400554
19,0.010322357723886294,0.007972748588510246,0.05152099382631332,0.007972748588510246,0.01109989942262921,0.00648159707121898,0.04747569750249601,0.00648159707121898
20,0.010524191536758194,0.007885040448385812,0.050971297539165225,0.007885040448385812,0.01109989942262921,0.005687934499765205,0.042247255332096695,0.005687934499765205
21,0.010610691738591999,0.007556704017341474,0.05005550460032674,0.007556704017341474,0.011676517574454103,0.00666948901727398,0.04546244877769295,0.00666948901727398
22,0.010581858339699334,0.00745980976962944,0.049809276784389574,0.00745980976962944,0.01109989942262921,0.005596560020950637,0.04241388611129249,0.005596560020950637
23,0.010726025347052186,0.006963887792646303,0.0486198561411609,0.006963887792646303,0.01153236303649788,0.0050397813864757396,0.04096764169769791,0.0050397813864757396
24,0.010639525140062568,0.006828161723592061,0.04827578112040054,0.006828161723592061,0.011244053960585433,0.004960030955237666,0.04028356958895436,0.004960030955237666
25,0.0108990257524384,0.006503007757914109,0.04703389383082547,0.006503007757914109,0.010811590346716762,0.0059041490470703025,0.04400782319234465,0.0059041490470703025
26,0.01087019235182713,0.006608060203207675,0.04712317714331338,0.006608060203207675,0.011244053960585433,0.004883537388299447,0.04023921684814029,0.004883537388299447
27,0.011072026159543218,0.006174223910235201,0.04618375356478882,0.006174223910235201,0.011820672112410327,0.004629137669432353,0.03915684139045889,0.004629137669432353
28,0.011245026573522453,0.006055651457074477,0.04590321611682854,0.006055651457074477,0.011676517574454103,0.00478007317628434,0.04197610111973446,0.00478007317628434
29,0.01092785915734618,0.006253641431693862,0.04579486812199422,0.006253641431693862,0.011820672112410327,0.0042925720521438445,0.03830829446447141,0.0042925720521438445
30,0.011216193172051882,0.0058734208556862,0.04487921872820868,0.0058734208556862,0.011244053960585433,0.006270432497628672,0.04912115094053637,0.006270432497628672
31,0.011331526777934165,0.005899476444975756,0.04468398863010052,0.005899476444975756,0.011820672112410327,0.004056040557366421,0.0385312142211198,0.004056040557366421
32,0.011187359768003407,0.005460343954399361,0.043787591693937165,0.005460343954399361,0.011388208498541656,0.004595205223572141,0.03780647599928675,0.004595205223572141
33,0.011187359767144104,0.00536652627357498,0.04359878186029286,0.00536652627357498,0.01196482665036655,0.003924645352226593,0.036966199072230116,0.003924645352226593
34,0.011446860378660632,0.005194699999086608,0.04292961721318787,0.005194699999086608,0.01196482665036655,0.0037744974072590892,0.03574254402225705,0.0037744974072590892
35,0.011475693777553296,0.005213044798044847,0.04256750058863314,0.005213044798044847,0.01196482665036655,0.003977326240526942,0.036303338598896555,0.003977326240526942
36,0.011331526772778351,0.0052149966717695805,0.04244483147272137,0.0052149966717695805,0.012108981188322774,0.0035904583867387373,0.035237342438742325,0.0035904583867387373
37,0.011533360588228157,0.004976552797684938,0.04181539007706334,0.004976552797684938,0.012253135726278997,0.0035860545096330033,0.03588839829090488,0.0035860545096330033
38,0.011533360583072343,0.004725464868084855,0.04097356861530806,0.004725464868084855,0.011820672112410327,0.003966978805244245,0.03510712174688239,0.003966978805244245
39,0.011446860378660632,0.0047105218222208605,0.04089376528960433,0.0047105218222208605,0.01196482665036655,0.0029014802492723845,0.033001036734286796,0.0029014802492723845
40,0.011677527593003103,0.004552888381527186,0.040386081792701624,0.004552888381527186,0.012253135726278997,0.0028315627369627262,0.03322827848552781,0.0028315627369627262
41,0.011764027797414813,0.004379758126270475,0.04018473283803784,0.004379758126270475,0.01239729026423522,0.002973090375571086,0.03266984597546611,0.002973090375571086
42,0.01150452718417968,0.004236150501796079,0.03937456100376964,0.004236150501796079,0.01239729026423522,0.0037142640776377167,0.03491612377618015,0.0037142640776377167
43,0.011706360981584138,0.004411188286878387,0.03943276688206049,0.004411188286878387,0.01239729026423522,0.0031238378390754874,0.03381075064670598,0.0031238378390754874
44,0.01173519439852215,0.004081151362817186,0.038597640507582714,0.004081151362817186,0.012253135726278997,0.0026748126052296914,0.032989640479470526,0.0026748126052296914
45,0.011677527590425195,0.0042309836284902085,0.038853283127713224,0.0042309836284902085,0.012541444802191444,0.002445688656435551,0.030949436617362425,0.002445688656435551
46,0.011908194804767666,0.003903140381380268,0.037918183758475055,0.003903140381380268,0.012108981188322774,0.002980272298289519,0.03259432215028234,0.002980272298289519
47,0.012023528402916227,0.0038979847172231174,0.03799219394852327,0.0038979847172231174,0.012253135726278997,0.0024233086682825056,0.0295000759498331,0.0024233086682825056
48,0.011850527999248617,0.003690578039062796,0.03749430523435022,0.003690578039062796,0.012108981188322774,0.002532588709811686,0.030886332195263457,0.002532588709811686
49,0.01173519439852215,0.003917473824699989,0.037691035427225725,0.003917473824699989,0.012108981188322774,0.0026907435682344575,0.03227368799419916,0.0026907435682344575
50,0.01173519439852215,0.003751923424429907,0.03706070191068627,0.003751923424429907,0.012541444802191444,0.002587648295391355,0.032792041691215336,0.002587648295391355
51,0.011908194804767666,0.003685682051651073,0.03684475100410451,0.003685682051651073,0.012685599340147668,0.002312975658385892,0.030401253837840227,0.002312975658385892
52,0.011879361400719188,0.0035388270739967536,0.036381828351494436,0.0035388270739967536,0.01239729026423522,0.0023611181912549534,0.030415780918560714,0.0023611181912549534
53,0.01173519439852215,0.0033918029668983923,0.03610398380116868,0.0033918029668983923,0.012685599340147668,0.0023279832139622924,0.03129132625096312,0.0023279832139622924
54,0.011879361405875002,0.003451723191337368,0.03596102414169025,0.003451723191337368,0.012685599340147668,0.0022703411043209437,0.0292506381682434,0.0022703411043209437
55,0.012023528410649947,0.0031964314722414387,0.03523892739694356,0.0031964314722414387,0.012541444802191444,0.0020773328370221346,0.028262736424277457,0.0020773328370221346
56,0.011937028203660329,0.0032485757733259086,0.03514850154086423,0.0032485757733259086,0.012685599340147668,0.0020590747316192957,0.028069152595163578,0.0020590747316192957
57,0.011994695011757284,0.003173003115912723,0.03479202195497596,0.003173003115912723,0.01239729026423522,0.0022564610205869804,0.029394044133897505,0.0022564610205869804
58,0.012138862013954322,0.003016538385975951,0.03433890258045347,0.003016538385975951,0.012685599340147668,0.0024818341972232733,0.0333495131273967,0.0024818341972232733
59,0.011937028206238235,0.003172578551605493,0.03469100679806322,0.003172578551605493,0.01239729026423522,0.0025131797989316742,0.03040251651577704,0.0025131797989316742
60,0.011937028206238235,0.0030120723297480325,0.03392899059232688,0.0030120723297480325,0.012685599340147668,0.001960259481804934,0.027610994891810094,0.001960259481804934
61,0.012138862016532229,0.00281652142985691,0.03339082242138063,0.00281652142985691,0.012685599340147668,0.0019164055735410087,0.02785733238660595,0.0019164055735410087
62,0.012052361812120518,0.0029887766029372317,0.033644899154155736,0.0029887766029372317,0.012685599340147668,0.0017345054401968342,0.026973895818538533,0.0017345054401968342
63,0.012081195216168995,0.002962135742242378,0.033392910878499736,0.002962135742242378,0.012685599340147668,0.0018805923988295917,0.029627921695824882,0.0018805923988295917
64,0.012138862016532229,0.0028169594102071815,0.03321971271027452,0.0028169594102071815,0.012685599340147668,0.0016508989832723488,0.02607283865555281,0.0016508989832723488
65,0.012196528822051276,0.00269201020603026,0.032776289786263756,0.00269201020603026,0.012685599340147668,0.001984546803183792,0.02740318467256546,0.001984546803183792
66,0.012110028615061658,0.002667061949247218,0.032713930166432426,0.002667061949247218,0.012685599340147668,0.0021393242164916915,0.03041595458518244,0.0021393242164916915
67,0.012052361814698424,0.0026668600093581896,0.03248049867852382,0.0026668600093581896,0.012685599340147668,0.00158780741712236,0.025884788919976486,0.00158780741712236
68,0.012081195213591089,0.002572416384046286,0.03216794382416231,0.002572416384046286,0.012685599340147668,0.0017628093335456453,0.02820186017257552,0.0017628093335456453
69,0.012138862016532229,0.002537065286094499,0.03185633808089976,0.002537065286094499,0.012685599340147668,0.0017341575837968746,0.027253338386968834,0.0017341575837968746
70,0.012081195213591089,0.002591601463724735,0.03193513128643757,0.002591601463724735,0.012685599340147668,0.0015187518684702081,0.02509505986411238,0.0015187518684702081
71,0.012167695415424892,0.0023867655119644334,0.03129749449906492,0.0023867655119644334,0.012685599340147668,0.00157189078808301,0.025635273756315167,0.00157189078808301
72,0.01208119521101318,0.002507801980508147,0.03146689731399343,0.002507801980508147,0.012685599340147668,0.0018755668989269526,0.02786782552058937,0.0018755668989269526
73,0.01225419562241451,0.002404960617637715,0.031235122659686344,0.002404960617637715,0.012685599340147668,0.0015200411355314337,0.02505552100442716,0.0015200411355314337
74,0.01222536222094394,0.002340141194068305,0.03078206410384166,0.002340141194068305,0.012541444802191444,0.0017062421523585134,0.025223218518378703,0.0017062421523585134
75,0.012110028609905845,0.002387956701880496,0.030946033523443734,0.002387956701880496,0.012685599340147668,0.0015672103255533118,0.024697378972679252,0.0015672103255533118
76,0.01228302902388508,0.0022083235695760576,0.030324153318660913,0.0022083235695760576,0.012685599340147668,0.0016917395741117742,0.027179215218309575,0.0016917395741117742
77,0.012167695420580707,0.00232101961338007,0.030370453842260108,0.00232101961338007,0.012685599340147668,0.0014658437728565599,0.02503197139680291,0.0014658437728565599
78,0.012254195619836603,0.002128245786705228,0.029859048313264733,0.002128245786705228,0.012541444802191444,0.001630824440899585,0.0265221637098396,0.001630824440899585
79,0.012052361809542611,0.002333483432787346,0.030365423474508747,0.002333483432787346,0.012685599340147668,0.001801185318592227,0.026256557928844782,0.001801185318592227
80,0.012110028609905845,0.0021394689364047986,0.029548133810281024,0.0021394689364047986,0.012685599340147668,0.0014995763900432298,0.025668864611939565,0.0014995763900432298
81,0.012283029021307174,0.0019733634289137393,0.028853678590331337,0.0019733634289137393,0.012685599340147668,0.0013031275988761115,0.02332489715164928,0.0013031275988761115
82,0.012196528814317556,0.0022555409505058493,0.029741262431551268,0.0022555409505058493,0.012685599340147668,0.0013204991678655346,0.02334257914834138,0.0013204991678655346
83,0.012225362223521847,0.002085810602034418,0.02934257449862244,0.002085810602034418,0.012685599340147668,0.0012514444371749223,0.022415701411873924,0.0012514444371749223
84,0.01234069582940413,0.001942991444432211,0.02885020028778934,0.001942991444432211,0.012685599340147668,0.0013396801096281041,0.023561150748516273,0.0013396801096281041
85,0.01225419562241451,0.0020406176236929035,0.028931266421060215,0.0020406176236929035,0.012685599340147668,0.0013517100832422112,0.0227420876427993,0.0013517100832422112
86,0.012311862425355652,0.0019507646388637295,0.028623610435902374,0.0019507646388637295,0.012685599340147668,0.0012924714172676507,0.02281615848635431,0.0012924714172676507
87,0.012254195619836603,0.0019249905850862081,0.028314525553469295,0.0019249905850862081,0.012685599340147668,0.0012307943144117372,0.022629983146406824,0.0012307943144117372
88,0.012138862011376416,0.001973551107074933,0.028378658425661184,0.001973551107074933,0.012685599340147668,0.0011729806932071756,0.02228731078001622,0.0011729806932071756
89,0.01228302902388508,0.00196438580652079,0.028517445432987103,0.00196438580652079,0.012685599340147668,0.0011646482255695148,0.02203658954838485,0.0011646482255695148
90,0.012283029026462987,0.0019478846657670307,0.02825681658886078,0.0019478846657670307,0.012685599340147668,0.0011825652753100747,0.022677653152976252,0.0011825652753100747
91,0.012311862427933558,0.001788807486325498,0.027599479212184454,0.001788807486325498,0.012685599340147668,0.0012694985097317247,0.02364522758406797,0.0012694985097317247
92,0.012283029018729267,0.001911443419861871,0.028159916181841042,0.001911443419861871,0.012685599340147668,0.0010680612023690648,0.02114597181441187,0.0010680612023690648
93,0.012311862425355652,0.0017699638605163314,0.0274523747566099,0.0017699638605163314,0.012685599340147668,0.0011324370935184888,0.021545805554706494,0.0011324370935184888
94,0.01225419562241451,0.0019072313253519478,0.027806134649696498,0.0019072313253519478,0.012685599340147668,0.0011642686872981893,0.0227279756065145,0.0011642686872981893
95,0.01234069582682622,0.001683207641032589,0.026898749603305395,0.001683207641032589,0.012685599340147668,0.001119959530331339,0.022062985995789503,0.001119959530331339
96,0.012311862427933558,0.0016748216587169449,0.026986578699229487,0.0016748216587169449,0.012685599340147668,0.0010488722158409607,0.021279977640724843,0.0010488722158409607
97,0.01225419562241451,0.0017858628962199982,0.02725807683441725,0.0017858628962199982,0.012685599340147668,0.001118493524787226,0.021922447037607477,0.001118493524787226
98,0.012225362218366034,0.001802299704687725,0.02711997783757507,0.001802299704687725,0.012685599340147668,0.0011894755844933057,0.021585315745444724,0.0011894755844933057
99,0.01228302902388508,0.0016873197002705092,0.0265790334722304,0.0016873197002705092,0.012685599340147668,0.001096266782408012,0.021558546834257848,0.001096266782408012
