epoch,acc,loss,mean_absolute_error,mean_squared_error,val_acc,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.22209550960949295,7.462188401157654,1.9718452136175002,7.462188401157654,0.34663626004515924,3.3871608411164758,1.2996007535721312,3.3871608411164758
1,0.3652173913075341,3.185292233013716,1.226719028781502,3.185292233013716,0.4154789053251969,2.8039247638959024,1.1457791858551303,2.8039247638959024
2,0.39754098361505413,2.742056300176184,1.1209518868330115,2.742056300176184,0.49301596347799054,2.498027457886438,0.9973211813136137,2.498027457886438
3,0.43086243763576637,2.457511521609273,1.0357344515053442,2.457511521609273,0.28007411623762296,2.75032081489824,1.2247277249496094,2.75032081489824
4,0.4516393442537983,2.2295383601382386,0.9726659864930706,2.2295383601382386,0.4287343216187054,2.286783626712986,1.0215557125846229,2.286783626712986
5,0.47872416248341926,2.027848328459883,0.9130010860185495,2.027848328459883,0.48474914474389436,2.0145120941518786,0.9165893475033402,2.0145120941518786
6,0.5054169636556954,1.8545091706178738,0.8558982880219169,1.8545091706178738,0.6175883693053486,1.8194180600591505,0.7542533385169139,1.8194180600591505
7,0.5208838203593993,1.760646861005662,0.8245515044977728,1.760646861005662,0.6267103764187107,1.7134148884254552,0.7266575605730646,1.7134148884254552
8,0.5290092658503771,1.6334176023432976,0.7944275409344342,1.6334176023432976,0.5138255416871205,1.9166804664898898,0.8366024872052357,1.9166804664898898
9,0.5601211689152381,1.5017988913924203,0.7456469795318136,1.5017988913924203,0.5771094639461696,1.6245434846954172,0.7467129490122691,1.6245434846954172
10,0.5705987170391735,1.4122807080628441,0.7195032925327081,1.4122807080628441,0.6355473205464188,1.527201565804476,0.6915301246952983,1.527201565804476
11,0.5936920883735417,1.3152821823264222,0.6823813579036606,1.3152821823264222,0.5473204103543794,1.7689578242285628,0.8165234879185971,1.7689578242285628
12,0.5755167498133137,1.300617802797346,0.692423849452502,1.300617802797346,0.5420467502170985,1.6446157776779298,0.7992595892267869,1.6446157776779298
13,0.6188168210849028,1.164368915532371,0.6369260915160094,1.164368915532371,0.6269954391325078,1.3605961583495276,0.6522946168106801,1.3605961583495276
14,0.61949394156231,1.1115086169304036,0.6256041096519421,1.1115086169304036,0.6840079818239506,1.2846589265146984,0.6071179028655675,1.2846589265146984
15,0.6111903064945979,1.081061503807307,0.6280010218715464,1.081061503807307,0.6654789054271433,1.3212876707281462,0.6305922566824927,1.3212876707281462
16,0.6228795438346401,1.0421538265959671,0.6118120497749775,1.0421538265959671,0.41733181296487765,1.9904070357232437,0.939902276922115,1.9904070357232437
17,0.6509265858703907,0.9477638090667942,0.57532059569403,0.9477638090667942,0.6070410489628225,1.2752433730503852,0.6628353744575344,1.2752433730503852
18,0.6408410549078851,0.8958995713562262,0.5690685989511752,0.8958995713562262,0.6928449258836944,1.1294961666163723,0.5801047391195525,1.1294961666163723
19,0.6733428368038223,0.8369806054992839,0.5371074005016155,0.8369806054992839,0.7212086658385352,1.0969296856916073,0.54302380369082,1.0969296856916073
20,0.6933713471218254,0.7773086377916724,0.5098263099120501,0.7773086377916724,0.7568415049952003,1.084672354781913,0.50006986357603,1.084672354781913
21,0.7044903777789322,0.7332059320516443,0.49326331114989896,0.7332059320516443,0.7525655644241733,1.030887066570356,0.4930910678111025,1.030887066570356
22,0.7149322879458867,0.6826378251855406,0.47691206252328516,0.6826378251855406,0.7113740024164302,1.0162725345302743,0.5223515115958663,1.0162725345302743
23,0.7124376336591888,0.671379560822686,0.47289033787894574,0.671379560822686,0.7187856329751531,0.9651598216734292,0.5153799780826068,0.9651598216734292
24,0.7336778332060435,0.6010145222384506,0.4455560993315574,0.6010145222384506,0.6602052451539339,1.0683050715665046,0.5837071898861649,1.0683050715665046
25,0.7172843905660993,0.601403205342065,0.45952770308945234,0.601403205342065,0.6197263397267906,1.163662135669008,0.6129393141245216,1.163662135669008
26,0.7421240199742279,0.5542645126135113,0.4283730422269423,0.5542645126135113,0.7381698973094588,1.000897747896688,0.5066761648369488,1.000897747896688
27,0.7242694226784614,0.5752859710542457,0.4456894986219943,0.5752859710542457,0.7316134548241627,0.9105859037272063,0.4913889912542215,0.9105859037272063
28,0.7499999999915032,0.5154485137906146,0.4161430862318679,0.5154485137906146,0.6107468643781124,1.0704214636792886,0.6194968853600349,1.0704214636792886
29,0.7535281539643057,0.5144146530949382,0.41187424659729005,0.5144146530949382,0.7810718356679484,0.8825951518327372,0.43392511091047437,0.8825951518327372
30,0.760798289388397,0.4744658310117674,0.398375592139136,0.4744658310117674,0.7535632840583915,0.8936546574704596,0.4920831308397491,0.8936546574704596
31,0.7694939415793035,0.463451387251562,0.38892126534975857,0.463451387251562,0.7494298744364775,0.9527943925411698,0.5000106928150085,0.9527943925411698
32,0.7627940128296508,0.4430135707896009,0.38952785251145694,0.4430135707896009,0.8211231471603245,0.8099565711913115,0.39488400530787937,0.8099565711913115
33,0.7819315751705184,0.42066802077860976,0.3712956437789281,0.42066802077860976,0.773802736737981,0.9601051626618667,0.461600167993265,0.9601051626618667
34,0.774411974323705,0.4290392172608474,0.3783629059154309,0.4290392172608474,0.8071550741842698,0.9282732640595909,0.42196290319023,0.9282732640595909
35,0.7854597291348241,0.3869856985696111,0.3625354960953773,0.3869856985696111,0.682012542759407,1.07180699328876,0.5650582592191011,1.07180699328876
36,0.779080541696365,0.38255607949268455,0.36579697488124086,0.38255607949268455,0.8167046750285063,0.8519345092392838,0.39202196371052395,0.8519345092392838
37,0.8027441197519037,0.36201943824398286,0.34208510577126394,0.36201943824398286,0.8288198404328445,0.8553196457867748,0.3864589080027599,0.8553196457867748
